,URL,Nom,Genre,Tete,Coeur,Fond
0,https://www.olfastory.com/parfum/invictus-victory-elixir-de-paco-rabanne,invictus-victory-elixir-de-paco-rabanne,man,oliban,"vanille, ambre",feve-tonka
1,https://www.olfastory.com/parfum/la-petite-robe-noire-rose-cherry,la-petite-robe-noire-rose-cherry,woman,"fleur-de-cerisier, the","rose, cerise","muscs-blancs, vanille"
2,https://www.olfastory.com/parfum/aqua-allegoria-harvest-rosa-rossa,aqua-allegoria-harvest-rosa-rossa,woman,eau-de-rose,litchi,cassis
3,https://www.olfastory.com/parfum/aqua-allegoria-harvest-nerolia-vetiver,aqua-allegoria-harvest-nerolia-vetiver,mixed,neroli,vetiver,miel
4,https://www.olfastory.com/parfum/aqua-allegoria-harvest-madarine-basilic,aqua-allegoria-harvest-madarine-basilic,woman,mandarine,"basilic, the",notes-boisees
5,https://www.olfastory.com/parfum/aqua-allegoria-forte-nerolia-vetiver,aqua-allegoria-forte-nerolia-vetiver,woman,"bergamote, petitgrain, figuier","neroli, figue, rose","vetiver, feve-tonka, cedre"
6,https://www.olfastory.com/parfum/good-girl-blush,good-girl-blush,woman,"bergamote, mandarine","pivoine, eau-de-rose, ylang-ylang","vanille, feve-tonka"
7,https://www.olfastory.com/parfum/1-million-royal,1-million-royal,man,"tangerine, bergamote, cardamome","lavande, feuille-de-violette, sauge-sclaree","benjoin, cedre, patchouli"
8,https://www.olfastory.com/parfum/y-eau-de-parfum-intense,y-eau-de-parfum-intense,man,"gingembre, bergamote, baies-de-genevrier","sauge-sclaree, geranium, lavande","vetiver, patchouli, cedre"
9,https://www.olfastory.com/parfum/eau-rochas-soleil-citron,eau-rochas-soleil-citron,woman,"citron, neroli, figuier","notes-fleuries, fleur-doranger, rose","notes-boisees, muscs-blancs, ambre"
10,https://www.olfastory.com/parfum/lady-million-royal,lady-million-royal,woman,grenade,fleurs-blanches,notes-boisees
11,https://www.olfastory.com/parfum/her-forever-de-narcisso-rodriguez,her-forever-de-narcisso-rodriguez,woman,"frangipanier, gardenia, jasmin","tubereuse, osmanthus, fleur-doranger","patchouli, musc"
12,https://www.olfastory.com/parfum/gentleman-society-de-givenchy,gentleman-society-de-givenchy,man,"cardamome, sauge-sclaree","narcisse, vetiver","vanille, palo-santo, cedre"
13,https://www.olfastory.com/parfum/kenzo-homme-eau-de-toilette-marine,kenzo-homme-eau-de-toilette-marine,man,"note-marine, calypsone, noix-de-muscade","pin, patchouli","santal, cedre"
14,https://www.olfastory.com/parfum/angel-elixir-de-mugler,angel-elixir-de-mugler,woman,poivre-rose,"jasmin, santal, ylang-ylang, fleur-doranger",vanille
15,https://www.olfastory.com/parfum/la-vie-est-belle-iris-absolu-de-lancome,la-vie-est-belle-iris-absolu-de-lancome,woman,"figue, cassis, fleur-doranger","fleur-doranger, jasmin","iris, patchouli"
16,https://www.olfastory.com/parfum/boss-alive-parfum,boss-alive-parfum,woman,framboise,vetiver,benjoin
17,https://www.olfastory.com/parfum/un-jardin-de-cythere,un-jardin-de-cythere,unknown,agrumes,"pistache, olivier",note-verte
18,https://www.olfastory.com/parfum/shalimar-millesime-tonka-guerlain,shalimar-millesime-tonka-guerlain,woman,"amande-amere, bergamote","iris, rose, jasmin","feve-tonka, vanille"
19,https://www.olfastory.com/parfum/boss-bottled-parfum-dhugo-boss,boss-bottled-parfum-dhugo-boss,man,"mandarine, encens","iris, figuier","cedre, cuir"
20,https://www.olfastory.com/parfum/la-petite-robe-noire-intense-0,la-petite-robe-noire-intense-0,woman,"bergamote, cassis, barbe-papa, myrtille","rose, fleur-doranger, jasmin","vanille, patchouli, muscs-blancs, santal"
21,https://www.olfastory.com/parfum/aqua-allegoria-forte-rossa-rossa-guerlain,aqua-allegoria-forte-rossa-rossa-guerlain,woman,"eau-de-rose, cassis","rose, poire, peche","santal, vanille, patchouli, benjoin, muscs-blancs"
22,https://www.olfastory.com/parfum/show-me-love-escada,show-me-love-escada,woman,myrtille,jasmin,macaron
23,https://www.olfastory.com/parfum/coach-open-road,coach-open-road,man,"citron, pomme","poivre, sauge-sclaree, lavande","vetiver, cedre, patchouli"
24,https://www.olfastory.com/parfum/chloe-naturelle-rose-intense,chloe-naturelle-rose-intense,woman,"bergamote, neroli","bois-de-chene, rose","santal, cedre"
25,https://www.olfastory.com/parfum/ralphs-club-parfum,ralphs-club-parfum,man,"lavande, sauge-sclaree",cedre,vetiver
26,https://www.olfastory.com/parfum/gucci-bloom-eau-de-toilette,gucci-bloom-eau-de-toilette,woman,"neroli, bergamote, mandarine, citron","tubereuse, jasmin, fleur-doranger","musc, santal"
27,https://www.olfastory.com/parfum/mugler-alien,mugler-alien,woman,"noix-de-coco, bergamote",jasmin,"vanille, benjoin, bois-de-cachemire"
28,https://www.olfastory.com/parfum/oriental-dream,oriental-dream,mixed,"ylang-ylang, bois-de-cachemire, notes-orientales","girofle, benjoin, encens","santal, ambre, oud"
29,https://www.olfastory.com/parfum/frame-eau-de-parfum,frame-eau-de-parfum,woman,"mangue, bergamote","jasmin, oliban","santal, vanille"
30,https://www.olfastory.com/parfum/nina-fleur,nina-fleur,woman,"citron, pomme","fleur-doranger, neroli","muscs-blancs, cedre"
31,https://www.olfastory.com/parfum/flower-kenzo-labsolue,flower-kenzo-labsolue,woman,safran,"rose, fleur-doranger","vanille, muscs-blancs"
32,https://www.olfastory.com/parfum/scandal-pour-homme-le-parfum,scandal-pour-homme-le-parfum,man,geranium,feve-tonka,santal
33,https://www.olfastory.com/parfum/scandal-le-parfum,scandal-le-parfum,woman,jasmin,"caramel, sel",vanille
34,https://www.olfastory.com/parfum/dior-jadore-parfum-deau,dior-jadore-parfum-deau,woman,jasmin,"rose, chevrefeuille","magnolia, neroli"
35,https://www.olfastory.com/parfum/code-parfum,code-parfum,man,bergamote,"iris, sauge-sclaree, aldehydes","feve-tonka, cedre"
36,https://www.olfastory.com/parfum/dolce-amalfi,dolce-amalfi,mixed,citron,patchouli,cedre
37,https://www.olfastory.com/parfum/light-blue-femme-italian-love,light-blue-femme-italian-love,woman,"citron, pomme","ambrette, jasmin, rose","santal, muscs-blancs, cedre, ambre"
38,https://www.olfastory.com/parfum/leau-dissey-summer-edition,leau-dissey-summer-edition,woman,"note-marine, neroli, bergamote","frangipanier, rose, fleur-doranger","noix-de-coco, bois, musc"
39,https://www.olfastory.com/parfum/mon-paris-lumiere,mon-paris-lumiere,woman,"lotus, citron","rose, datura, jasmin","muscs-blancs, patchouli"
40,https://www.olfastory.com/parfum/leau-dissey-pour-homme-summer-edition,leau-dissey-pour-homme-summer-edition,man,"note-marine, citron, bergamote","eucalyptus, basilic, jasmin","pin, cypres, cedre"
41,https://www.olfastory.com/parfum/light-blue-homme-italian-love,light-blue-homme-italian-love,man,"pamplemousse, bergamote","ozone, feuille-de-violette, note-verte, bois-de-cachemire","vetiver, musc, patchouli, bois-de-gaiac"
42,https://www.olfastory.com/parfum/idole-nectar,idole-nectar,woman,rose,"caramel, popcorn",vanille
43,https://www.olfastory.com/parfum/drop-dissey-eau-de-parfum-fraiche,drop-dissey-eau-de-parfum-fraiche,woman,notes-de-pluie,"lilas, note-marine, rose","notes-boisees, ambroxan, cedre"
44,https://www.olfastory.com/parfum/d-diesel,d-diesel,man,gingembre,lavande,vanille
45,https://www.olfastory.com/parfum/infusion-dylang,infusion-dylang,mixed,"bergamote, cardamome",ylang-ylang,santal
46,https://www.olfastory.com/parfum/infusion-vanille,infusion-vanille,mixed,"bergamote, vanille, notes-fumees","neroli, angelique",vanille
47,https://www.olfastory.com/parfum/good-fortune,good-fortune,woman,"gentiane, fenouil",jasmin,vanille
48,https://www.olfastory.com/parfum/eau-de-basilic-pourpre,eau-de-basilic-pourpre,mixed,bergamote,"basilic, geranium","epices, patchouli"
49,https://www.olfastory.com/parfum/quatre-iconic,quatre-iconic,unknown,"poivre-rose, mandarine, gingembre","baume-perou, tubereuse, cassis","patchouli, ambre, vetiver"
50,https://www.olfastory.com/parfum/most-wanted-parfum,most-wanted-parfum,man,gingembre,notes-boisees,vanille
51,https://www.olfastory.com/parfum/hugo-reflective,hugo-reflective,man,agrumes,cypres,vetiver
52,https://www.olfastory.com/parfum/habit-rouge-linstinct,habit-rouge-linstinct,man,"note-verte, bergamote, pamplemousse","cannabis, mate, rose","cuir, patchouli, vanille"
53,https://www.olfastory.com/parfum/pour-un-homme-de-caron-le-soir,pour-un-homme-de-caron-le-soir,man,"lavande, cypres","iris, feuille-de-violette","bois-de-chene, ambroxan, feve-tonka, vanille"
54,https://www.olfastory.com/parfum/pour-un-homme-de-caron-le-matin,pour-un-homme-de-caron-le-matin,man,"gingembre, bergamote, petitgrain","lavande, geranium","patchouli, bois-de-gaiac, mousse-de-chene"
55,https://www.olfastory.com/parfum/terre-dhermes-eau-givree,terre-dhermes-eau-givree,man,cedrat,,"notes-minerales, notes-boisees"
56,https://www.olfastory.com/parfum/invictus-platinum,invictus-platinum,man,"absinthe, pamplemousse","menthe, lavande","cypres, patchouli"
57,https://www.olfastory.com/parfum/my-way-floral,my-way-floral,woman,"bigarade, fleur-doranger, mandarine","neroli, tubereuse","muscs-blancs, vanille"
58,https://www.olfastory.com/parfum/ck1-palace,ck1-palace,mixed,"mandarine, citron, pois-de-senteur","feuille-de-violette, prune, pomme","mousse-de-chene, santal, bois-de-cachemire"
59,https://www.olfastory.com/parfum/boss-bottled-marine,boss-bottled-marine,man,"pomme, menthe","cannelle, sauge-sclaree","bois-de-cachemire, patchouli"
60,https://www.olfastory.com/parfum/her-eau-de-toilette,her-eau-de-toilette,woman,"poire, fraise, cassis, poivre-rose","chevrefeuille, pivoine, rose, muguet","musc, cedre"
61,https://www.olfastory.com/parfum/coffret-explorer-ultra-blue,coffret-explorer-ultra-blue,man,agrumes,note-marine,bois-ambres
62,https://www.olfastory.com/parfum/narciso-cristal,narciso-cristal,woman,"bergamote, freesia, fleur-doranger","rose, jasmin, musc","cedre, cashmeran, benjoin"
63,https://www.olfastory.com/parfum/lair-du-temps-paris-chez-antoinette-poisson-2022,lair-du-temps-paris-chez-antoinette-poisson-2022,woman,"bergamote, petitgrain","fleur-doranger, miel","feve-tonka, muscs-blancs"
64,https://www.olfastory.com/parfum/gentleman-reserve-privee,gentleman-reserve-privee,man,bergamote,"iris, chataigne","ambre, notes-boisees"
65,https://www.olfastory.com/parfum/parole-deau,parole-deau,mixed,pin,citron,eucalyptus
66,https://www.olfastory.com/parfum/flora-gorgeous-gardenia,flora-gorgeous-gardenia,woman,poire,"gardenia, jasmin",patchouli
67,https://www.olfastory.com/parfum/lhomme-eau-de-parfum,lhomme-eau-de-parfum,man,"bigarade, bergamote","geranium, lavande","cognac, chene, cedre, vetiver"
68,https://www.olfastory.com/parfum/young-man-french-surfeur,young-man-french-surfeur,man,"bergamote, pamplemousse, citron","badiane, pomme, cardamome","ambre, santal, musc"
69,https://www.olfastory.com/parfum/ikks-little-woman-french-surfeuse,ikks-little-woman-french-surfeuse,woman,"mandarine, orange, bourgeon-de-cassis","rose, fleur-doranger, poivre-rose","vanille, cedre, musc"
70,https://www.olfastory.com/parfum/kiss-good-vibes,kiss-good-vibes,woman,"bergamote, pamplemousse, fraise","notes-fleuries, fleurs-blanches, violette","cedre, ambre, musc"
71,https://www.olfastory.com/parfum/good-girl,good-girl,woman,"amande, cafe, bergamote, citron","tubereuse, jasmin, fleur-doranger, iris, rose","feve-tonka, cacao, vanille, praline, santal, musc, bois-de-cachemire, ambre, cannelle, patchouli, cedre"
72,https://www.olfastory.com/parfum/us-leau-all,us-leau-all,mixed,bergamote,"lavande, neroli","bois-de-cachemire, santal, musc"
73,https://www.olfastory.com/parfum/uomo-coral-fantasy-born-roma,uomo-coral-fantasy-born-roma,man,"pomme, cardamome, bergamote","geranium, lavande, sauge-sclaree","tabac, vetiver, patchouli"
74,https://www.olfastory.com/parfum/donna-born-roma-coral-fantasy,donna-born-roma-coral-fantasy,woman,"kiwi, orange","rose, jasmin, ambrette","muscs-blancs, cedre"
75,https://www.olfastory.com/parfum/costa-azzurra-parfum,costa-azzurra-parfum,mixed,citron,"cypres, chene","ciste, ambre"
76,https://www.olfastory.com/parfum/1-million-elixir,1-million-elixir,man,"pomme, davana","rose, osmanthus, cedre","vanille, feve-tonka, patchouli"
77,https://www.olfastory.com/parfum/him-bleu-noir-parfum,him-bleu-noir-parfum,man,"bergamote, mandarine, cypres",musc,"feve-tonka, vetiver, cuir, santal"
78,https://www.olfastory.com/parfum/l1212-rose-eau-fraiche,l1212-rose-eau-fraiche,woman,"pamplemousse, orange","cassis, poivre-rose, ozone","cedre, cannelle"
79,https://www.olfastory.com/parfum/l1212-blanc-eau-fraiche,l1212-blanc-eau-fraiche,man,"pamplemousse, gingembre, citron","pomme, , lavande","vetiver, ambroxan, cedre"
80,https://www.olfastory.com/parfum/la-belle-fleur-terrible,la-belle-fleur-terrible,woman,nenuphar,iris,vanille
81,https://www.olfastory.com/parfum/le-beau-le-parfum,le-beau-le-parfum,man,"ananas, iris, cypres, gingembre","noix-de-coco, notes-boisees","santal, feve-tonka, ambre-gris, undefined"
82,https://www.olfastory.com/parfum/eau-extraordinaire,eau-extraordinaire,woman,jasmin,"agrumes, gingembre",patchouli
83,https://www.olfastory.com/parfum/declaration-haute-fraicheur,declaration-haute-fraicheur,man,agrumes,cardamome,cedre
84,https://www.olfastory.com/parfum/oui-la-vie-est-belle,oui-la-vie-est-belle,woman,"framboise, bergamote, poivre-rose","rose, ylang-ylang","patchouli, iris, sucre"
85,https://www.olfastory.com/parfum/aqua-allegoria-nerolia-vetiver,aqua-allegoria-nerolia-vetiver,woman,neroli,"figue, basilic",vetiver
86,https://www.olfastory.com/parfum/si-passione-eclat,si-passione-eclat,woman,"cassis, bergamote",rose,"musc, vanille"
87,https://www.olfastory.com/parfum/chrome-eau-de-parfum,chrome-eau-de-parfum,man,mandarine,lavande,pin
88,https://www.olfastory.com/parfum/flowerbomb-ruby-orchid,flowerbomb-ruby-orchid,woman,"peche, feuille-de-vigne",orchidee,vanille
89,https://www.olfastory.com/parfum/nina-soleil,nina-soleil,woman,"mandarine, bergamote",gardenia,"vanille, cedre"
90,https://www.olfastory.com/parfum/her-musc-noir-rose,her-musc-noir-rose,woman,"prune, poivre-rose, bergamote","musc, rose, tubereuse",vanille
91,https://www.olfastory.com/parfum/acqua-di-gio-eau-de-parfum,acqua-di-gio-eau-de-parfum,man,"mandarine, note-marine","lavandin, sauge-sclaree, geranium",patchouli
92,https://www.olfastory.com/parfum/good-girl-supreme,good-girl-supreme,woman,"fruits-rouges, jasmin","feve-tonka, tubereuse",vetiver
93,https://www.olfastory.com/parfum/guilty-femme-eau-de-toilette,guilty-femme-eau-de-toilette,woman,"poivre-rose, mandarine","lilas, peche, jasmin, geranium, framboise, cassis","muscs-blancs, ambre, patchouli, vanille"
94,https://www.olfastory.com/parfum/cherry-japan,cherry-japan,woman,fleur-de-cerisier,jasmin,feve-tonka
95,https://www.olfastory.com/parfum/nomade-eau-de-parfum-naturelle,nomade-eau-de-parfum-naturelle,unknown,"mirabelle, dattes","freesia, jasmin","vanille, santal, mousse-de-chene"
96,https://www.olfastory.com/parfum/ndeg1-de-chanel-leau-rouge,ndeg1-de-chanel-leau-rouge,woman,"fruits-rouges, agrumes","rose, jasmin, fleur-doranger","musc, iris"
97,https://www.olfastory.com/parfum/stronger-you-only,stronger-you-only,man,pamplemousse,"lavande, geranium","vanille, ciste"
98,https://www.olfastory.com/parfum/patchouli-blanc-0,patchouli-blanc-0,mixed,"poivre-rose, aldehydes","rose, patchouli","bois-de-cachemire, muscs-blancs"
99,https://www.olfastory.com/parfum/neroli-solaire,neroli-solaire,woman,"neroli, bergamote","frangipanier, ylang-ylang, gardenia","santal, musc, vanille"
100,https://www.olfastory.com/parfum/phantom-legion,phantom-legion,man,"citron, lavande","notes-fumees, patchouli, pomme, lavande","vetiver, vanille, lavande"
101,https://www.olfastory.com/parfum/legend-red,legend-red,man,"orange, cardamome, pamplemousse","cedre, , sauge-sclaree","acajou, feve-tonka, cedre"
102,https://www.olfastory.com/parfum/wild-rose,wild-rose,woman,groseille,rose,ambroxan
103,https://www.olfastory.com/parfum/la-petite-robe-noire-rose-rose-rose,la-petite-robe-noire-rose-rose-rose,woman,"amande, cerise, bergamote","eau-de-rose, rose","feve-tonka, iris, anis, vanille"
104,https://www.olfastory.com/parfum/la-nuit-tresor-intense,la-nuit-tresor-intense,woman,rose,cerise,"lait-damande, vanille, notes-boisees"
105,https://www.olfastory.com/parfum/scent-le-parfum-him,scent-le-parfum-him,man,"maninka, gingembre",iris,"cuir, notes-boisees"
106,https://www.olfastory.com/parfum/scent-le-parfum-her,scent-le-parfum-her,woman,"fleur-doranger, poivre-rose",vetiver,"patchouli, akigalawoodr"
107,https://www.olfastory.com/parfum/irresistible-eau-de-toilette-fraiche,irresistible-eau-de-toilette-fraiche,woman,"orange, poivre-rose","rose, iris","musc, cedre"
108,https://www.olfastory.com/parfum/ck-everyone-eau-de-parfum,ck-everyone-eau-de-parfum,mixed,orange,noir,vetiver
109,https://www.olfastory.com/parfum/yes-i-am-delicious,yes-i-am-delicious,woman,"mandarine, cardamome","chocolat, jasmin, fleur-doranger","cacao, noisette, santal"
110,https://www.olfastory.com/parfum/flower-kenzo-kokeshi,flower-kenzo-kokeshi,woman,"rose, aubepine, cassis, mandarine","violette, rose, opopanax, jasmin","vanille, muscs-blancs, encens"
111,https://www.olfastory.com/parfum/fairy-love,fairy-love,woman,"nashi-pear, framboise, orange",jasmin,noisette
112,https://www.olfastory.com/parfum/la-vie-est-belle-eau-de-parfum-blanche,la-vie-est-belle-eau-de-parfum-blanche,woman,"poivre-rose, bergamote","iris, fleur-doranger, neroli, jasmin","muscs-blancs, patchouli, ambrette, sucre"
113,https://www.olfastory.com/parfum/oud-glacial,oud-glacial,mixed,"menthe, safran, amande","menthe, muguet, violette, rose","oud, patchouli, musc"
114,https://www.olfastory.com/parfum/one-gold-men,one-gold-men,man,"orange, bergamote, gingembre","sauge-sclaree, cardamome, geranium","patchouli, bois-ambres, vetiver"
115,https://www.olfastory.com/parfum/one-gold,one-gold,woman,"poivre-rose, mandarine, prune","rose, jasmin, muguet","vanille, patchouli, muscs-blancs"
116,https://www.olfastory.com/parfum/sauvage-elixir,sauvage-elixir,man,"cannelle, noix-de-muscade, cardamome, pamplemousse",lavande,"reglisse, santal, ambre, patchouli, vetiver"
117,https://www.olfastory.com/parfum/chloe-eau-de-parfum-naturelle,chloe-eau-de-parfum-naturelle,woman,cedrat,"rose, neroli","mimosa, cedre"
118,https://www.olfastory.com/parfum/voce-viva-intensa,voce-viva-intensa,woman,"mandarine, bergamote","jasmin, fleur-doranger","vanille, mousse-darbre"
119,https://www.olfastory.com/parfum/yes-i-am-collector,yes-i-am-collector,woman,"framboise, mandarine, citron, bergamote","gardenia, gingembre, ambre, fleur-doranger, jasmin, rose","reglisse, lait-chaud, caramel, vanille, cardamome, coumarine, benjoin, bois-ambres, santal"
120,https://www.olfastory.com/parfum/ralphs-club,ralphs-club,man,"sauge-sclaree, lavande",cedre,vetiver
121,https://www.olfastory.com/parfum/match-point-eau-de-parfum,match-point-eau-de-parfum,man,"citronnelle, pamplemousse, poivre-rose","lavande, cardamome, gentiane","patchouli, cypriol, cashmeran"
122,https://www.olfastory.com/parfum/linterdit-eau-de-parfum-rouge,linterdit-eau-de-parfum-rouge,woman,"orange, gingembre","tubereuse, jasmin, piment","patchouli, santal, vetiver"
123,https://www.olfastory.com/parfum/rivieres-de-cartier-luxuriance,rivieres-de-cartier-luxuriance,mixed,"note-verte, geranium","romarin, lentisque","chene, pistache"
124,https://www.olfastory.com/parfum/rivieres-de-cartier-insouciance,rivieres-de-cartier-insouciance,mixed,violette,iris,"note-fruitee, notes-boisees"
125,https://www.olfastory.com/parfum/rivieres-de-cartier-allegresse,rivieres-de-cartier-allegresse,mixed,"petitgrain, jacinthe",bourgeon-de-cassis,"bergamote, tubereuse"
126,https://www.olfastory.com/parfum/luna-rossa-ocean,luna-rossa-ocean,man,"bergamote, armoise, poivre-rose","lavande, iris, sauge-sclaree, daim, safran","patchouli, vetiver, musc, caramel"
127,https://www.olfastory.com/parfum/my-way-intense,my-way-intense,woman,"fleur-doranger, bigarade",tubereuse,"vanille, santal"
128,https://www.olfastory.com/parfum/fleur-doranger-bergamote,fleur-doranger-bergamote,woman,bergamote,fleur-doranger,neroli
129,https://www.olfastory.com/parfum/fleur-de-tiare-ylang,fleur-de-tiare-ylang,woman,tiare,ylang-ylang,santal
130,https://www.olfastory.com/parfum/fleur-de-jasmin-et-amandier,fleur-de-jasmin-et-amandier,woman,amande,jasmin,musc
131,https://www.olfastory.com/parfum/hero,hero,man,bergamote,,poivre-noir
132,https://www.olfastory.com/parfum/defy,defy,man,"bergamote, lavande",vetiver,ambre
133,https://www.olfastory.com/parfum/alien-goddess,alien-goddess,woman,bergamote,jasmin,"vanille, bois-de-cachemire"
134,https://www.olfastory.com/parfum/black-opium-extreme,black-opium-extreme,woman,"cafe, cacao","fleur-doranger, jasmin","vanille, patchouli"
135,https://www.olfastory.com/parfum/nina-extra-rouge,nina-extra-rouge,woman,"framboise, pamplemousse, cassis","rose, the","praline, vanille"
136,https://www.olfastory.com/parfum/angel-nova-eau-de-toilette,angel-nova-eau-de-toilette,woman,litchi,"rose, magnolia","cedre, musc"
137,https://www.olfastory.com/parfum/irresistible-eau-de-toilette,irresistible-eau-de-toilette,woman,"rose, bourgeon-de-cassis","rose, iris","muscs-blancs, cedre"
138,https://www.olfastory.com/parfum/kenzo-homme-eau-de-toilette-intense,kenzo-homme-eau-de-toilette-intense,man,"poivre-rose, epices, note-marine","vetiver, figue, figuier","santal, patchouli, akigalawoodr"
139,https://www.olfastory.com/parfum/scandal-pour-homme,scandal-pour-homme,man,"sauge-sclaree, mandarine","caramel, feve-tonka",vetiver
140,https://www.olfastory.com/parfum/twilly-dhermes-eau-ginger,twilly-dhermes-eau-ginger,woman,pivoine,gingembre,cedre
141,https://www.olfastory.com/parfum/fusion-dissey-extreme,fusion-dissey-extreme,man,"bergamote, cardamome","menthe, lavande, noix-de-coco, notes-minerales, notes-solaires","santal, patchouli"
142,https://www.olfastory.com/parfum/azzaro-pour-homme-cologne-intense,azzaro-pour-homme-cologne-intense,man,citron,lavande,lentisque
143,https://www.olfastory.com/parfum/phantom,phantom,man,"lavande, citron","lavande, pomme, notes-fumees, patchouli","lavande, vanille, vetiver"
144,https://www.olfastory.com/parfum/gentleman-eau-de-toilette-intense,gentleman-eau-de-toilette-intense,man,"cardamome, basilic","iris, cypres","coumarine, cedre"
145,https://www.olfastory.com/parfum/light-blue-forever-pour-homme,light-blue-forever-pour-homme,man,"pamplemousse, bergamote","ozone, feuille-de-violette","vetiver, muscs-blancs, patchouli"
146,https://www.olfastory.com/parfum/light-blue-forever-pour-femme,light-blue-forever-pour-femme,woman,"citron, orange, pomme",fleur-doranger,"cedre, muscs-blancs, bois-de-cachemire"
147,https://www.olfastory.com/parfum/eau-neroli-ambree,eau-neroli-ambree,woman,"frangipanier, neroli","musc, fleur-doranger","bois-de-cachemire, ambre, cedre"
148,https://www.olfastory.com/parfum/idole-aura,idole-aura,woman,"sel, rose",jasmin,"musc, vanille"
149,https://www.olfastory.com/parfum/la-nuit-de-lhomme-bleu-electrique,la-nuit-de-lhomme-bleu-electrique,man,"cardamome, gingembre","lavande, geranium",cedre
150,https://www.olfastory.com/parfum/le-male-board,le-male-board,man,bergamote,"feve-tonka, geranium",ambre
151,https://www.olfastory.com/parfum/sound-brave,sound-brave,man,", citron",accord-herbe-de-bison,bois-ambres
152,https://www.olfastory.com/parfum/aqua-allegoria-nettare-di-sole,aqua-allegoria-nettare-di-sole,woman,"fleur-doranger, bergamote, note-marine","rose, magnolia, jasmin, notes-solaires",miel
153,https://www.olfastory.com/parfum/aqua-allegoria-flora-salvaggia,aqua-allegoria-flora-salvaggia,woman,"violette, melon, notes-fleuries, note-marine","jasmin, fleur-doranger, notes-solaires","violette, muscs-blancs, iris"
154,https://www.olfastory.com/parfum/most-wanted,most-wanted,man,cardamome,caramel,bois-ambres
155,https://www.olfastory.com/parfum/angel-iced-star,angel-iced-star,woman,noix-de-coco,vanille,"praline, patchouli"
156,https://www.olfastory.com/parfum/lolita-lempicka-loriginal,lolita-lempicka-loriginal,woman,"anis, bergamote","reglisse, iris, feve-tonka","vanille, praline, patchouli, musc"
157,https://www.olfastory.com/parfum/drop-dissey,drop-dissey,woman,"lait-damande, rose","lilas, jasmin, fleur-doranger, badiane","musc, ambroxan, vanille, cedre"
158,https://www.olfastory.com/parfum/terra-di-gioia,terra-di-gioia,woman,"poire, mandarine, bergamote","amande, jasmin","musc, bois-ambres"
159,https://www.olfastory.com/parfum/wanted-girl-night,wanted-girl-night,woman,rhum,reine-de-la-nuit,patchouli
160,https://www.olfastory.com/parfum/quatre-en-bleu,quatre-en-bleu,woman,"citron, bergamote, mandarine","tubereuse, rose, jasmin","akigalawoodr, musc, santal"
161,https://www.olfastory.com/parfum/explorer-ultra-blue,explorer-ultra-blue,man,"bergamote, poivre-rose, fruits-exotiques","note-marine, ambre-gris","patchouli, notes-boisees, cuir"
162,https://www.olfastory.com/parfum/mon-petit,mon-petit,unknown,"guimauve, anis","fleur-doranger, tilleul, freesia","amande, muscs-blancs"
163,https://www.olfastory.com/parfum/acqua-di-gio-profondo-lights,acqua-di-gio-profondo-lights,man,"mandarine, cardamome, note-marine","cypres, baume, romarin, lavande, lentisque","vetiver, patchouli, cedre"
164,https://www.olfastory.com/parfum/coach-dreams-sunset,coach-dreams-sunset,unknown,"bergamote, poire","jasmin, magnolia","feve-tonka, vanille"
165,https://www.olfastory.com/parfum/invictus-victory,invictus-victory,man,"citron, poivre-rose","lavande, oliban","vanille, feve-tonka, ambre"
166,https://www.olfastory.com/parfum/mal-aime,mal-aime,mixed,menthe,iris,miel
167,https://www.olfastory.com/parfum/spicebomb-infrared,spicebomb-infrared,man,"fruits-rouges, safran",piment,"benjoin, tabac"
168,https://www.olfastory.com/parfum/lair-du-temps-paris-chez-antoinette-poisson,lair-du-temps-paris-chez-antoinette-poisson,woman,"yuzu, poivre-rose","tubereuse, jasmin, ylang-ylang","santal, musc"
169,https://www.olfastory.com/parfum/alive-0,alive-0,woman,"mandarine, pomme, magnolia, citron","jasmin, rose, sauge-sclaree","santal, cedre, mousse-darbre"
170,https://www.olfastory.com/parfum/armani-code-0,armani-code-0,man,"lavande, citron, bergamote",feve-tonka,"vanille, cedre, daim, musc"
171,https://www.olfastory.com/parfum/si-eau-de-parfum-intense-0,si-eau-de-parfum-intense-0,woman,cassis,"rose, davana","benjoin, patchouli"
172,https://www.olfastory.com/parfum/lady-million-fabulous,lady-million-fabulous,woman,poivre-rose,"tubereuse, jasmin, ylang-ylang","feve-tonka, bois-de-cachemire, mousse-darbre"
173,https://www.olfastory.com/parfum/scent-pure-accord-her,scent-pure-accord-her,woman,bergamote,osmanthus,musc
174,https://www.olfastory.com/parfum/ck-one-summer-2021,ck-one-summer-2021,mixed,"citron, pamplemousse, note-marine","pasteque, rhubarbe, eucalyptus","bois, ambroxan, peche"
175,https://www.olfastory.com/parfum/la-dompteuse-encagee,la-dompteuse-encagee,mixed,frangipanier,ylang-ylang,amande
176,https://www.olfastory.com/parfum/scent-pure-accord,scent-pure-accord,man,gingembre,maninka,daim
177,https://www.olfastory.com/parfum/stronger-you-absolutely,stronger-you-absolutely,man,"rhum, bergamote, elemi","lavande, davana","vanille, patchouli, cedre"
178,https://www.olfastory.com/parfum/olympea-blossom,olympea-blossom,woman,"rose, poivre-rose","poire, sorbet, cassis","vanille, sel, bois-de-cachemire, patchouli"
